id,name,active,category,description,net,gross,weight,available
32124,"Etui Supcase Unicorn Beetle UB MacBook Pro 16 2021-2024, czarne",1,Etui na laptopa,"Etui Supcase Unicorn Beetle Case Cover Apple MacBook Pro 16 2024 (A3403, A3186) M4 Pro M4 MaxApple MacBook Pro 16 2023 (A2991) M3 Pro M3 MaxApple MacBook Pro 16 2023 (A2780) M2 Pro M2 MaxApple MacBook Pro 16 2021 (A2485) M1 Pro M1 Max Mocna dwuczęściowa konstrukcja Pancerne, dwuczęściowe etui od marki Supcase z serii Unicorn Beetle. Wysoka jakość wykonania - połączenie termopoliuretanu i poliwęglanu. Pełna ochrona - zabezpieczenie przodu i tyłu urządzenia przed zarysowaniami i uszkodzeniami w codziennym użytkowaniu. Łatwa instalacja zatrzaskowa. Elegancki i smukły design. Kolor producenta: Black (czarno-przezroczysty) Pancerne i wytrzymałe Spełnia wojskowy standard odporności Drop-Test Military Grade, co oznacza, że urządzenie zostało poddane testowi spadania z wysokości, zapewniając ekstremalną ochronę przed upadkami i wstrząsami. Ranty z TPU amortyzujące wstrząsy Mocna obudowa z PC o wysokiej odporności na zarysowania Smukła budowa Case zapewnia skuteczną ochronę przy minimalnych gabarytach oraz wadze, dzięki czemu jest dosyć lekkie i nie dodaje nadto zbędnej objętości urządzeniu. Pokrowiec dzięki gumowym nóżkom pewnie leży na płaskich powierzchniach. Precyzyjne wycięcia Etui zapewnia swobodny dostęp do wszystkich interfejsów. Duże wycięcia, aby swobodnie zmieścić w porcie wtyczkę większości ładowarek dostępnych na rynku. Funkcjonalne i wygodne w użytkowaniu. Kompleksowa ochrona Etui zapewnia wysoką ochronę przed uszkodzeniami i zarysowaniami. Gładkie i przyjemne w dotyku doskonale komponuje się z urządzeniem. Otwory wentylacyjne i gumowe nóżki chronią urządzenie przed przegrzaniem. Skuteczna ochrona, dzięki czemu możesz zabrać swoje urządzenie w każdą podróż. Transparentne wstawki ukazują oryginalny wygląd urządzenia.",161.79,199,0.2,0
40602,"Etui pancerne Urban Armor Gear Plyo do MacBook Pro 16"" 2021-2024, przezroczyste z czarną ramką",1,Etui na laptopa,"Etui UAG Plyo Apple MacBook Pro 16 2024 (A3403, A3186) M4 Pro M4 MaxApple MacBook Pro 16 2023 (A2991) M3 Pro M3 MaxApple MacBook Pro 16 2023 (A2780) M2 Pro M2 MaxApple MacBook Pro 16 2021 (A2485) M1 Pro M1 Max Ochrona w pszczelarskim stylu Oryginalna, jednoczęściowa obudowa od marki Urban Armor Gear z serii Plyo to wykonana z połączenia poliwęglanu i TPU ochrona w prawdziwym stylu. Obroni Twojego MacBooka przed codziennymi przeciwnościami losu, takimi jak straszne ostre klucze i zminimalizuje przykre skutki działania grawitacji. Kolor producenta: Ice (przezroczyste z czarną ramką) Królowa etui Niczym yin i yang, obudowa Plyo balansuje między subtelnym, a pancernym designem. Półprzezroczyste plecki przywodzące na myśl plaster miodu nie zasłaniają ikonicznego jabłuszka, a w połączeniu ze wzmocnionymi narożnikami tworzą mocną skorupę dla Twojego MacBooka. Mimo to etui jest tak lekkie, że prawdopodobnie zapomnisz o tym, że je w ogóle założyłeś na laptopa. Instalacja na klik-klik Założenie obudowy UAG Plyo na MacBooka jest równie proste, co założenie koszuli. Wystarczy włożyć urządzenie do jednoczęściowej konstrukcji i zatrzasnąć. Pokrowiec mocno przylega do laptopa, natomiast o swobodny przepływ powietrza, a nie tropiki w środku etui, dbają otwory wentylacyjne. Zawias łączący dwie strony pokrowca jest elastyczny, dzięki czemu otwieranie i zamykanie odbędzie się bez żadnych trzasków i innych świdrujących dźwięków.",275.61,339,0.2,6
40601,"Etui pancerne Urban Armor Gear Plyo do MacBook Pro 14"" 2021-2025, przezroczyste z czarną ramką",1,Etui na laptopa,"Etui UAG Plyo Apple MacBook Pro 14 2025 (A3434) M5Apple MacBook Pro 14 2024 (A3112, A3401, A3185) M4 M4 Pro M4 MaxApple MacBook Pro 14 2023 (A2918, A2992) M3 M3 Pro M3 MaxApple MacBook Pro 14 2023 (A2779) M2 Pro M2 MaxApple MacBook Pro 14 2021 (A2442) M1 Pro M1 Max Ochrona w pszczelarskim stylu Oryginalna, jednoczęściowa obudowa od marki Urban Armor Gear z serii Plyo to wykonana z połączenia poliwęglanu i TPU ochrona w prawdziwym stylu. Obroni Twojego MacBooka przed codziennymi przeciwnościami losu, takimi jak straszne ostre klucze i zminimalizuje przykre skutki działania grawitacji. UWAGA: W etui do modelu Apple MacBook Pro 14 2023 Apple M3 wycięcie na porty jest większe niż w pozostałych modelach. Nie wpływa to na funkcjonalność etui. Kolor producenta: Ice (przezroczyste z czarną ramką) Królowa etui Niczym yin i yang, obudowa Plyo balansuje między subtelnym, a pancernym designem. Półprzezroczyste plecki przywodzące na myśl plaster miodu nie zasłaniają ikonicznego jabłuszka, a w połączeniu ze wzmocnionymi narożnikami tworzą mocną skorupę dla Twojego MacBooka. Mimo to etui jest tak lekkie, że prawdopodobnie zapomnisz o tym, że je w ogóle założyłeś na laptopa. Instalacja na klik-klik Założenie obudowy UAG Plyo na MacBooka jest równie proste, co założenie koszuli. Wystarczy włożyć urządzenie do jednoczęściowej konstrukcji i zatrzasnąć. Pokrowiec mocno przylega do laptopa, natomiast o swobodny przepływ powietrza, a nie tropiki w środku etui, dbają otwory wentylacyjne. Zawias łączący dwie strony pokrowca jest elastyczny, dzięki czemu otwieranie i zamykanie odbędzie się bez żadnych trzasków i innych świdrujących dźwięków.",275.61,339,0.2,4
117480,"Etui pancerne Urban Armor Gear Essential Armor do MacBook Air 15.3"" M4 / M3 / M2, przezroczyste",1,Etui na laptopa,"Etui UAG Urban Armor Gear Essential Armor Apple MacBook Air 15,3 M4 2025 (A3241)Apple MacBook Air 15,3 M3 2024 (A3114)Apple MacBook Air 15,3 M2 2023 (A2941) Ochrona w pszczelarskim stylu Oryginalna, dwuczęściowa obudowa od marki Urban Armor Gear z serii Essential Armor to wykonana z połączenia poliwęglanu i TPU ochrona w prawdziwym stylu. Obroni Twojego MacBooka przed codziennymi przeciwnościami losu, takimi jak straszne ostre klucze i zminimalizuje przykre skutki działania grawitacji. Kolor producenta: Ice (przezroczysty ze strukturą w plastry miodu) Królowa etui Niczym yin i yang, obudowa Essential Armor balansuje między subtelnym a pancernym designem. Przezroczysty tył przywodzący na myśl plaster miodu nie zasłania ikonicznego jabłuszka, tworząc mocną skorupę dla Twojego MacBooka. Mimo to etui jest tak lekkie, że prawdopodobnie zapomnisz o tym, że jest założone na laptopa. Instalacja na klik-klik Założenie obudowy UAG na MacBooka jest równie proste, co założenie koszuli. Wystarczy włożyć urządzenie do konstrukcji i zatrzasnąć. Pokrowiec mocno przylega do laptopa, natomiast o swobodny przepływ powietrza, a nie tropiki w środku etui, dbają otwory wentylacyjne. Zawias łączący dwie strony pokrowca jest elastyczny, dzięki czemu otwieranie i zamykanie odbędzie się bez żadnych trzasków i innych świdrujących dźwięków.",178.05,219,0.2,0
109161,"Etui pancerne UAG Urban Armor Gear Plyo do MacBook Air 13.6"" M3/M2, przezroczyste z czarną ramką",1,Etui na laptopa,"Etui UAG Urban Armor Gear Plyo Apple MacBook Air 13.6 M2 2022 (A2681)Apple MacBook Air 13.6 M3 2024 (A3113) Ochrona w pszczelarskim stylu Oryginalna, jednoczęściowa obudowa od marki Urban Armor Gear z serii Plyo to wykonana z połączenia poliwęglanu i TPU ochrona w prawdziwym stylu. Obroni Twojego MacBooka przed codziennymi przeciwnościami losu, takimi jak straszne ostre klucze i zminimalizuje przykre skutki działania grawitacji. Kolor producenta: Ice-Black (przezroczyste z czarną ramką) Królowa etui Niczym yin i yang, obudowa Plyo balansuje między subtelnym, a pancernym designem. Półprzezroczyste plecki przywodzące na myśl plaster miodu nie zasłaniają ikonicznego jabłuszka, a w połączeniu ze wzmocnionymi narożnikami tworzą mocną skorupę dla Twojego MacBooka. Mimo to etui jest tak lekkie, że prawdopodobnie zapomnisz o tym, że je w ogóle założyłeś na laptopa. Instalacja na klik-klik Założenie obudowy UAG Plyo na MacBooka jest równie proste, co założenie koszuli. Wystarczy włożyć urządzenie do jednoczęściowej konstrukcji i zatrzasnąć. Pokrowiec mocno przylega do laptopa, natomiast o swobodny przepływ powietrza, a nie tropiki w środku etui, dbają otwory wentylacyjne. Zawias łączący dwie strony pokrowca jest elastyczny, dzięki czemu otwieranie i zamykanie odbędzie się bez żadnych trzasków i innych świdrujących dźwięków.",267.48,329,0.2,6
114269,"Etui pancerne UAG Urban Armor Gear Essential Armor do MacBook Pro 16""(2021-2025) , przezroczyste  ",1,Etui na laptopa,"Etui UAG Urban Armor Gear Essential Armor Apple MacBook Pro 16 2024 (A3403, A3186) M4 Pro M4 Max Apple MacBook Pro 16 2023 (A2991) M3 Pro M3 Max Apple MacBook Pro 16 2023 (A2780) M2 Pro M2 Max Apple MacBook Pro 16 2021 (A2485) M1 Pro M1 Max Ochrona w pszczelarskim stylu Oryginalna, dwuczęściowa obudowa od marki Urban Armor Gear z serii Essential Armor to wykonana z połączenia poliwęglanu i TPU ochrona w prawdziwym stylu. Obroni Twojego MacBooka przed codziennymi przeciwnościami losu, takimi jak straszne ostre klucze i zminimalizuje przykre skutki działania grawitacji. Kolor producenta: Ice (przezroczyste z strukturą w plastry miodu) Królowa etui Niczym yin i yang, obudowa Essential Armor balansuje między subtelnym, a pancernym designem. Półprzezroczyste plecki przywodzące na myśl plaster miodu nie zasłaniają ikonicznego jabłuszka, tworzą mocną skorupę dla Twojego MacBooka. Mimo to etui jest tak lekkie, że prawdopodobnie zapomnisz o tym, że je w ogóle założyłeś na laptopa. Instalacja na klik-klik Założenie obudowy UAG na MacBooka jest równie proste, co założenie koszuli. Wystarczy włożyć urządzenie do konstrukcji i zatrzasnąć. Pokrowiec mocno przylega do laptopa, natomiast o swobodny przepływ powietrza, a nie tropiki w środku etui, dbają otwory wentylacyjne. Zawias łączący dwie strony pokrowca jest elastyczny, dzięki czemu otwieranie i zamykanie odbędzie się bez żadnych trzasków i innych świdrujących dźwięków.",178.05,219,0.2,1
113209,"Etui pancerne UAG Urban Armor Gear Essential Armor do MacBook Pro 14""(2021-2025) , przezroczyste ",1,Etui na laptopa,"Etui UAG Urban Armor Gear Essential Armor Apple MacBook Pro 14 2025 (A3434) M5 Apple MacBook Pro 14 2023 (A2918, A2992) M3 M3 Pro M3 Max Apple MacBook Pro 14 2024 (A3112, A3401, A3185) M4 M4 Pro M4 Max Ochrona w pszczelarskim stylu Oryginalna, dwuczęściowa obudowa od marki Urban Armor Gear z serii Essential Armor to wykonana z połączenia poliwęglanu i TPU ochrona w prawdziwym stylu. Obroni Twojego MacBooka przed codziennymi przeciwnościami losu, takimi jak straszne ostre klucze i zminimalizuje przykre skutki działania grawitacji. Kolor producenta: Ice (przezroczyste z strukturą w plastry miodu) Królowa etui Niczym yin i yang, obudowa Essential Armor balansuje między subtelnym, a pancernym designem. Półprzezroczyste plecki przywodzące na myśl plaster miodu nie zasłaniają ikonicznego jabłuszka, tworzą mocną skorupę dla Twojego MacBooka. Mimo to etui jest tak lekkie, że prawdopodobnie zapomnisz o tym, że je w ogóle założyłeś na laptopa. Instalacja na klik-klik Założenie obudowy UAG na MacBooka jest równie proste, co założenie koszuli. Wystarczy włożyć urządzenie do konstrukcji i zatrzasnąć. Pokrowiec mocno przylega do laptopa, natomiast o swobodny przepływ powietrza, a nie tropiki w środku etui, dbają otwory wentylacyjne. Zawias łączący dwie strony pokrowca jest elastyczny, dzięki czemu otwieranie i zamykanie odbędzie się bez żadnych trzasków i innych świdrujących dźwięków.",178.05,219,0.2,6
117388,"Etui pancerne UAG Urban Armor Gear Essential Armor do MacBook Air 13.6"" M4 / M3 / M2, przezroczyste",1,Etui na laptopa,"Etui UAG Urban Armor Gear Essential Armor Apple MacBook Air 13,6 M4 2025 (A3240)Apple MacBook Air 13,6 M3 2024 (A3113)Apple MacBook Air 13,6 M2 2022 (A2681) Ochrona w pszczelarskim stylu Oryginalna, dwuczęściowa obudowa od marki Urban Armor Gear z serii Essential Armor to wykonana z połączenia poliwęglanu i TPU ochrona w prawdziwym stylu. Obroni Twojego MacBooka przed codziennymi przeciwnościami losu, takimi jak straszne ostre klucze i zminimalizuje przykre skutki działania grawitacji. Kolor producenta: Ice (przezroczysty ze strukturą w plastry miodu) Królowa etui Niczym yin i yang, obudowa Essential Armor balansuje między subtelnym a pancernym designem. Przezroczysty tył przywodzący na myśl plaster miodu nie zasłania ikonicznego jabłuszka, tworząc mocną skorupę dla Twojego MacBooka. Mimo to etui jest tak lekkie, że prawdopodobnie zapomnisz o tym, że jest założone na laptopa. Instalacja na klik-klik Założenie obudowy UAG na MacBooka jest równie proste, co założenie koszuli. Wystarczy włożyć urządzenie do konstrukcji i zatrzasnąć. Pokrowiec mocno przylega do laptopa, natomiast o swobodny przepływ powietrza, a nie tropiki w środku etui, dbają otwory wentylacyjne. Zawias łączący dwie strony pokrowca jest elastyczny, dzięki czemu otwieranie i zamykanie odbędzie się bez żadnych trzasków i innych świdrujących dźwięków.",178.05,219,0.2,10
46188,"Etui pancerne Supcase UB Pro MacBook Pro 16 2021-2024, przezroczysto-czarne",1,Etui na laptopa,"Etui Supcase Unicorn Beetle Pro Apple MacBook Pro 16 2024 (A3403, A3186) M4 Pro M4 MaxApple MacBook Pro 16 2023 (A2991) M3 Pro M3 MaxApple MacBook Pro 16 2023 (A2780) M2 Pro M2 MaxApple MacBook Pro 16 2021 (A2485) M1 Pro M1 Max Mocna konstrukcja z podstawką Pancerne, dwuczęściowe etui od marki Supcase z serii Unicorn Beetle Pro z wbudowaną rozkładaną podstawką, umożliwiającą ustawienie laptopa pod jednym z 3 dostępnych kątów nachylenia. Wysoka jakość wykonania - połączenie termopoliuretanu i poliwęglanu. Pełna ochrona - zabezpieczenie przodu i tyłu urządzenia przed zarysowaniami i uszkodzeniami w codziennym użytkowaniu. Łatwa instalacja zatrzaskowa. Elegancki i smukły design. Rozkładana podstawka. Kolor producenta: Black (przezroczysto-czarny) Pancerne i wytrzymałe Spełnia wymogi wojskowego standardu odporności Mil-Grade co oznacza, że urządzenie zostało poddane testowi spadania z wysokości, zapewniając ekstremalną ochronę przed upadkami i wstrząsami. Ranty z TPU amortyzujące wstrząsy Mocna obudowa z PC o wysokiej odporności na zarysowania Smukła budowa Case zapewnia skuteczną ochronę przy minimalnych gabarytach oraz wadze, dzięki czemu jest dosyć lekkie i nie dodaje nadto zbędnej objętości urządzeniu. Pokrowiec dzięki gumowym nóżkom pewnie leży na płaskich powierzchniach. Precyzyjne wycięcia Etui zapewnia swobodny dostęp do wszystkich interfejsów. Duże wycięcia, aby swobodnie zmieścić w porcie wtyczkę większości ładowarek dostępnych na rynku. Funkcjonalne i wygodne w użytkowaniu. Kompleksowa ochrona Etui zapewnia wysoką ochronę przed uszkodzeniami i zarysowaniami. Gładkie i przyjemne w dotyku doskonale komponuje się z urządzeniem. Gumowe nóżki zapewniają stabilność. Skuteczna ochrona, dzięki czemu możesz zabrać swoje urządzenie w każdą podróż. Transparentne wstawki ukazują oryginalny wygląd urządzenia. 3-poziomowa podpórka Obudowa posiada wbudowaną podpórkę Stand, którą można rozłożyć pod jednym z 3 dostępnych kątów nachylenia by dostosować odpowiednio ułożenie laptopa podczas pracy czy oglądania multimediów. To świetny dodatek zwiększający funkcjonalność pokrowca i uprzyjemniający korzystanie z urządzenia w codziennym użytkowaniu.",316.26,389,0.2,9
112161,"Etui pancerne Supcase UB Clear do MacBook Pro 16 2021-2024, przezroczyste",1,Etui na laptopa,"Etui Supcase Unicorn Beetle Clear Apple MacBook Pro 16 2024 (A3403, A3186) M4 Pro M4 MaxApple MacBook Pro 16 2023 (A2991) M3 Pro M3 MaxApple MacBook Pro 16 2023 (A2780) M2 Pro M2 MaxApple MacBook Pro 16 2021 (A2485) M1 Pro M1 Max Klasyczny cover w dwóch częściach Oryginalne dwuczęściowe etui od marki Supcase z serii Unicorn Beetle Clear. Wykonane z połączenia wysokiej jakości poliwęglanu, chroniące Twoje urządzenie przed zarysowaniami i uszkodzeniami w codziennym użytkowaniu. Transparentna konstrukcja nie zasłania loga Apple, eksponując fabryczny design Twojego urządzenia. Kolor producenta: Clear (przezroczysty) Transparentna konstrukcja Całość prezentuje się wyjątkowo spójnie i stylowo, a transparentna konstrukcja ukazuje oryginalny wygląd urządzenia. To stylowa obudowa, która pozostawia na widoku wszelkie walory wizualne Twojego laptopa. Ergonomiczna budowa Pokrowiec zapewnia swobodny dostęp do wszystkich interfejsów i portów. Ergonomiczna budowa jest niezwykle funkcjonalna i wygodna w użytkowaniu, a dzięki gumowym nóżkom pewnie leży na płaskiej powierzchni. Smukłe i lekkie Zapewnia skuteczną ochronę przy minimalnych gabarytach oraz wadze, dzięki czemu jest lekkie, smukłe i nie dodaje zbędnej objętości urządzeniu. Wygodne wycięcia Etui zapewnia swobodny dostęp do wszystkich interfejsów, a wycięcia są na tyle duże, aby swobodnie zmieścić w porcie wtyczkę większości ładowarek dostępnych na rynku. Ochrona na co dzień Etui zapewnia codzienną ochronę przed kurzem, brudem i zarysowaniami. Co więcej, posiada otwory wentylacyjne chroniące urządzenie przed przegrzaniem, zapewniając odpowiedni przepływ powietrza.",186.18,229,0.2,9
